provincia,fecha,NO2,O3,PM_particle,CO,velmedia,prec,label_ica,split
Avila,2013-07-14,7.0,104.0,23.0,0.2,2.8,0.0,0,train
Avila,2013-07-15,7.0,105.0,27.0,0.2,3.3,0.0,0,train
Avila,2013-07-16,7.0,107.0,27.0,0.2,3.3,0.0,0,train
Avila,2013-07-17,8.0,112.0,30.0,0.2,1.4,0.0,0,train
Avila,2013-07-18,10.0,112.0,31.0,0.2,3.3,0.0,1,train
Avila,2013-07-19,11.0,113.0,32.0,0.2,2.8,0.0,0,train
Avila,2013-07-20,7.0,111.0,33.0,0.2,2.8,0.0,0,train
Avila,2013-07-21,5.0,109.0,35.0,0.2,3.3,0.0,0,train
Avila,2013-07-22,5.0,107.0,35.0,0.2,3.6,0.0,0,train
Avila,2013-07-23,7.0,86.0,27.0,0.2,3.1,0.0,1,train
Avila,2013-07-24,7.0,80.0,19.0,0.2,2.8,0.0,1,train
Avila,2013-07-25,8.0,82.0,24.0,0.2,3.1,0.0,2,train
Avila,2013-07-26,6.0,81.0,26.0,0.2,3.3,0.0,0,train
Avila,2013-07-27,4.0,88.0,23.0,0.2,3.6,1.2,2,train
Avila,2013-07-28,4.0,74.0,15.0,0.2,3.3,0.0,0,train
Avila,2013-07-29,7.0,76.0,18.0,0.2,2.5,0.0,1,train
Avila,2013-07-30,11.0,92.0,29.0,0.2,1.7,0.0,0,train
Avila,2013-07-31,9.0,106.0,29.0,0.2,3.9,0.0,1,train
Avila,2013-08-01,26.0,30.0,27.0,0.2,4.2,0.0,0,train
Avila,2013-08-02,2.0,82.0,19.0,0.2,3.1,0.0,2,train
Avila,2013-08-03,17.0,65.0,15.0,0.2,2.8,0.0,2,train
Avila,2013-08-04,2.0,92.0,23.0,0.2,1.7,0.0,0,train
Avila,2013-08-05,9.0,62.0,18.0,0.2,2.8,0.0,2,train
Avila,2013-08-06,2.0,93.0,13.0,0.2,3.3,0.0,2,train
Avila,2013-08-07,8.0,111.0,22.0,0.2,5.0,0.0,1,train
Avila,2013-08-08,6.0,83.0,17.0,0.2,2.8,0.0,1,train
Avila,2013-08-09,13.0,78.0,19.0,0.2,2.2,0.0,2,train
Avila,2013-08-10,17.0,42.0,20.0,0.2,2.5,0.0,1,train
Avila,2013-08-11,5.0,41.0,16.0,0.2,1.9,0.0,2,train
Avila,2013-08-12,28.0,32.0,22.0,0.2,3.3,1.8,1,train
Avila,2013-08-13,16.0,87.0,23.0,0.2,1.4,7.4,1,train
Avila,2013-08-14,12.0,95.0,24.0,0.2,2.5,0.0,2,train
Avila,2013-08-15,12.0,91.0,27.0,0.2,1.7,0.8,1,train
Avila,2013-08-16,14.0,89.0,30.0,0.2,4.4,0.0,2,train
Avila,2013-08-17,10.0,86.0,24.0,0.2,3.1,0.0,0,train
Avila,2013-08-18,14.0,80.0,18.0,0.2,2.8,0.0,0,train
Avila,2013-08-19,11.0,80.0,20.0,0.2,3.1,0.0,1,train
Avila,2013-08-20,11.0,86.0,23.0,0.2,2.8,0.0,1,train
Avila,2013-08-21,13.0,89.0,25.0,0.2,2.8,0.0,0,train
Avila,2013-08-22,12.0,93.0,38.0,0.2,3.3,0.0,1,train
Avila,2013-08-23,13.0,109.0,46.0,0.2,2.8,0.0,2,train
Avila,2013-08-24,7.0,95.0,38.0,0.2,3.9,0.0,2,train
Avila,2013-08-25,6.0,81.0,16.0,0.2,3.6,0.0,2,train
Avila,2013-08-26,8.0,75.0,17.0,0.2,3.1,0.0,1,train
Avila,2013-08-27,8.0,83.0,21.0,0.2,2.8,0.0,0,train
Avila,2013-08-28,6.0,93.0,24.0,0.2,3.1,0.0,0,train
Avila,2013-08-29,10.0,64.0,21.0,0.2,2.5,0.0,0,train
Avila,2013-08-30,16.0,64.0,24.0,0.2,2.2,0.0,0,train
Avila,2013-08-31,13.0,64.0,24.0,0.2,2.5,0.0,0,train
Avila,2013-09-01,24.0,37.0,23.0,0.2,2.5,0.0,1,train
Avila,2013-09-02,9.0,76.0,16.0,0.2,2.5,0.0,2,train
Avila,2013-09-03,5.0,86.0,14.0,0.2,2.2,0.0,2,train
Avila,2013-09-04,2.0,92.0,16.0,0.2,2.5,0.0,0,train
Avila,2013-09-05,6.0,51.0,13.0,0.2,2.5,4.8,2,train
Avila,2013-09-06,1.0,103.0,14.0,0.2,1.4,3.6,2,train
Avila,2013-09-07,7.0,105.0,31.0,0.2,1.9,2.6,2,train
Avila,2013-09-08,9.0,83.0,20.0,0.2,2.5,0.0,1,train
Avila,2013-09-09,16.0,75.0,22.0,0.2,2.2,0.0,2,train
Avila,2013-09-10,17.0,43.0,16.0,0.2,2.5,0.0,1,train
Avila,2013-09-11,2.0,51.0,15.0,0.2,3.6,0.6,1,train
Avila,2013-09-12,18.0,48.0,23.0,0.2,2.8,0.0,1,train
Avila,2013-09-13,17.0,68.0,15.0,0.2,2.8,0.0,2,train
Avila,2013-09-14,13.0,68.0,13.0,0.2,2.5,0.0,2,train
Avila,2013-09-15,8.0,64.0,14.0,0.2,2.8,0.0,2,train
Avila,2013-09-16,14.0,64.0,13.0,0.2,3.1,0.0,2,train
Avila,2013-09-17,9.0,50.0,20.0,0.2,2.8,0.0,2,train
Avila,2013-09-18,10.0,51.0,20.0,0.2,3.1,0.0,1,train
Avila,2013-09-19,10.0,51.0,14.0,0.2,3.1,0.0,0,train
Avila,2013-09-20,14.0,45.0,18.0,0.2,2.5,0.0,0,train
Avila,2013-09-21,15.0,48.0,15.0,0.2,1.9,0.0,0,train
Avila,2013-09-22,13.0,57.0,17.0,0.2,2.5,0.0,0,train
Avila,2013-09-23,16.0,56.0,36.0,0.2,1.9,0.0,1,train
Avila,2013-09-24,15.0,56.0,28.0,0.2,2.8,0.0,1,train
Avila,2013-09-25,8.0,68.0,34.0,0.2,3.1,0.0,0,train
Avila,2013-09-26,6.0,71.0,36.0,0.2,4.4,0.0,0,train
Avila,2013-09-27,5.0,53.0,25.0,0.2,3.6,5.2,1,train
Avila,2013-09-28,4.0,49.0,13.0,0.2,3.6,4.0,0,train
Avila,2013-09-29,3.0,49.0,13.0,0.2,3.3,1.8,0,train
Avila,2013-09-30,9.0,31.0,14.0,0.2,1.9,4.0,0,train
Avila,2013-10-01,8.0,67.0,17.0,0.2,2.5,0.0,1,train
Avila,2013-10-02,7.0,76.0,14.0,0.2,3.3,0.0,2,train
Avila,2013-10-03,3.0,86.0,13.0,0.2,4.2,7.2,2,train
Avila,2013-10-04,10.0,68.0,20.0,0.2,2.5,0.2,0,train
Avila,2013-10-05,3.0,72.0,13.0,0.2,2.5,0.0,2,train
Avila,2013-10-06,3.0,93.0,15.0,0.2,1.9,0.0,1,train
Avila,2013-10-07,7.0,109.0,40.0,0.2,2.2,0.0,1,train
Avila,2013-10-08,8.0,77.0,18.0,0.2,1.9,0.0,1,train
Avila,2013-10-09,13.0,73.0,17.0,0.2,2.5,0.0,1,train
Avila,2013-10-10,16.0,44.0,17.0,0.2,3.1,0.0,1,train
Avila,2013-10-11,4.0,46.0,17.0,0.2,3.1,0.0,1,train
Avila,2013-10-12,18.0,52.0,26.0,0.2,2.2,0.0,0,train
Avila,2013-10-13,8.0,45.0,16.0,0.2,2.5,0.0,0,train
Avila,2013-10-14,11.0,35.0,12.0,0.2,1.7,0.0,0,train
Avila,2013-10-15,11.0,32.0,12.0,0.2,2.5,0.0,0,train
Avila,2013-10-16,9.0,35.0,18.0,0.2,2.2,0.0,1,train
Avila,2013-10-17,12.0,35.0,15.0,0.2,2.5,0.0,1,train
Avila,2013-10-18,9.0,61.0,28.0,0.2,3.6,0.0,1,train
Avila,2013-10-19,5.0,46.0,16.0,0.2,3.1,2.2,1,train
Avila,2013-10-20,7.0,38.0,11.0,0.2,1.7,0.0,1,train
Avila,2013-10-21,7.0,49.0,14.0,0.2,3.1,0.0,1,train
Avila,2013-10-22,6.0,50.0,18.0,0.2,3.9,0.0,0,train
Avila,2013-10-23,11.0,39.0,14.0,0.2,2.5,3.2,2,train
Avila,2013-10-24,9.0,39.0,14.0,0.2,3.6,14.8,2,train
Avila,2013-10-25,8.0,42.0,11.0,0.2,3.3,6.8,1,train
Avila,2013-10-26,12.0,37.0,11.0,0.2,1.9,0.0,0,train
Avila,2013-10-27,9.0,35.0,13.0,0.2,3.3,0.0,0,train
Avila,2013-10-28,9.0,40.0,19.0,0.2,2.5,0.0,0,train
Avila,2013-10-29,7.0,47.0,17.0,0.2,3.1,0.0,0,train
Avila,2013-10-30,13.0,40.0,17.0,0.2,2.5,0.0,0,train
Avila,2013-10-31,24.0,32.0,17.0,0.2,1.7,0.0,0,train
Avila,2013-11-01,10.0,57.0,14.0,0.2,1.4,0.0,1,train
Avila,2013-11-02,2.0,86.0,16.0,0.2,1.7,0.0,0,train
Avila,2013-11-03,1.0,90.0,15.0,0.2,2.5,0.0,2,train
Avila,2013-11-04,3.0,82.0,16.0,0.2,6.7,0.0,1,train
Avila,2013-11-05,4.0,80.0,16.0,0.2,4.7,0.0,1,train
Avila,2013-11-06,5.0,70.0,17.0,0.2,1.7,0.0,0,train
Avila,2013-11-07,7.0,121.0,40.0,0.2,3.1,0.0,0,train
Avila,2013-11-08,10.0,83.0,17.0,0.2,4.2,0.4,0,train
Avila,2013-11-09,6.0,67.0,15.0,0.2,3.6,0.0,0,train
Avila,2013-11-10,13.0,45.0,16.0,0.2,3.6,0.0,0,train
Avila,2013-11-11,11.0,35.0,19.0,0.2,2.2,0.0,0,train
Avila,2013-11-12,12.0,62.0,23.0,0.2,1.1,0.4,0,train
Avila,2013-11-13,3.0,36.0,14.0,0.2,3.3,0.2,1,train
Avila,2013-11-14,4.0,46.0,22.0,0.2,3.9,0.0,0,train
Avila,2013-11-15,2.0,53.0,16.0,0.2,4.7,2.4,1,train
Avila,2013-11-16,2.0,45.0,12.0,0.2,2.5,0.6,0,train
Avila,2013-11-17,2.0,39.0,12.0,0.2,4.4,19.4,0,train
Avila,2013-11-18,3.0,40.0,14.0,0.2,5.0,1.0,0,train
Avila,2013-11-19,3.0,45.0,15.0,0.2,3.6,0.8,0,train
Avila,2013-11-20,8.0,43.0,15.0,0.2,2.8,0.0,2,train
Avila,2013-11-21,5.0,57.0,16.0,0.2,4.7,0.0,2,train
Avila,2013-11-22,10.0,59.0,14.0,0.2,2.8,0.0,2,train
Avila,2013-11-23,6.0,55.0,10.0,0.2,3.1,0.0,0,train
Avila,2013-11-24,2.0,66.0,9.0,0.2,4.4,0.0,0,train
Avila,2013-11-25,3.0,67.0,14.0,0.2,3.6,0.0,0,train
Avila,2013-11-26,5.0,65.0,14.0,0.2,2.8,0.0,0,train
Avila,2013-11-27,13.0,45.0,18.0,0.2,2.2,0.0,1,train
Avila,2013-11-28,25.0,39.0,22.0,0.2,2.2,1.0,0,train
Avila,2013-11-29,15.0,44.0,21.0,0.2,1.9,0.0,0,train
Avila,2013-11-30,3.0,61.0,12.0,0.2,3.9,0.0,1,train
Avila,2013-12-01,3.0,75.0,10.0,0.2,2.5,0.0,2,train
Avila,2013-12-02,4.0,77.0,17.0,0.2,0.3,0.0,2,train
Avila,2013-12-03,3.0,94.0,23.0,0.2,1.9,0.0,2,train
Avila,2013-12-04,9.0,83.0,19.0,0.2,1.9,0.0,1,train
Avila,2013-12-05,5.0,76.0,16.0,0.2,1.4,0.0,2,train
Avila,2013-12-06,5.0,54.0,12.0,0.2,0.8,0.0,2,train
Avila,2013-12-07,8.0,113.0,34.0,0.2,0.8,0.0,2,train
Avila,2013-12-08,13.0,89.0,26.0,0.2,1.1,0.0,1,train
Avila,2013-12-09,15.0,74.0,15.0,0.2,3.3,0.0,1,train
Avila,2013-12-10,17.0,46.0,20.0,0.2,3.3,0.0,2,train
Avila,2013-12-11,11.0,29.0,18.0,0.2,5.0,0.0,2,train
Avila,2013-12-12,26.0,40.0,26.0,0.2,1.4,0.0,0,train
Avila,2013-12-13,23.0,31.0,16.0,0.2,1.9,2.2,1,train
Avila,2013-12-14,15.0,42.0,17.0,0.2,1.4,0.0,2,train
Avila,2013-12-15,12.0,45.0,13.0,0.2,1.7,0.0,2,train
Avila,2013-12-16,11.0,63.0,16.0,0.2,3.6,0.0,2,train
Avila,2013-12-17,15.0,48.0,31.0,0.2,2.8,0.0,0,train
Avila,2013-12-18,22.0,35.0,27.0,0.2,1.1,6.4,0,train
Avila,2013-12-19,6.0,63.0,14.0,0.2,4.7,2.8,0,train
Avila,2013-12-20,11.0,55.0,15.0,0.2,3.9,0.0,1,train
Avila,2013-12-21,28.0,33.0,21.0,0.2,1.9,0.0,0,train
Avila,2013-12-22,26.0,32.0,17.0,0.2,1.4,0.0,1,train
Avila,2013-12-23,20.0,37.0,15.0,0.2,2.5,0.0,2,train
Avila,2013-12-24,2.0,64.0,11.0,0.2,6.7,13.2,1,train
Avila,2013-12-25,1.0,69.0,11.0,0.2,5.6,4.2,0,train
Avila,2013-12-26,2.0,63.0,11.0,0.2,5.0,0.0,0,train
Avila,2013-12-27,8.0,50.0,11.0,0.2,2.5,1.4,0,train
Avila,2013-12-28,2.0,66.0,12.0,0.2,4.2,0.0,0,train
Avila,2013-12-29,11.0,57.0,15.0,0.2,1.9,0.0,0,train
Avila,2013-12-30,22.0,35.0,17.0,0.2,0.8,2.8,0,train
Avila,2013-12-31,11.0,50.0,13.0,0.2,2.8,0.0,0,train
Avila,2014-01-01,6.0,50.0,9.0,0.2,3.1,3.8,1,train
Avila,2014-01-02,1.0,64.0,11.0,0.2,1.9,2.2,2,train
Avila,2014-01-03,1.0,56.0,9.0,0.2,2.8,8.2,2,train
Avila,2014-01-04,4.0,63.0,13.0,0.2,6.1,5.0,2,train
Avila,2014-01-05,5.0,56.0,13.0,0.2,2.8,0.0,0,train
Avila,2014-01-06,2.0,88.0,13.0,0.2,3.6,0.0,0,train
Avila,2014-01-07,6.0,45.0,12.0,0.2,4.2,0.0,0,train
Avila,2014-01-08,10.0,51.0,26.0,0.2,3.6,0.0,2,train
Avila,2014-01-15,13.0,49.0,13.0,0.2,1.4,3.0,0,train
Avila,2014-01-22,2.0,64.0,14.0,0.2,4.4,3.2,0,train
Avila,2014-01-23,5.0,64.0,14.0,0.2,2.8,0.0,0,train
Avila,2014-01-24,10.0,64.0,14.0,0.2,3.6,0.0,0,train
Avila,2014-01-25,3.0,64.0,14.0,0.2,3.9,0.0,1,train
Avila,2014-01-26,4.0,64.0,14.0,0.2,3.3,0.0,1,train
Avila,2014-01-27,1.0,64.0,14.0,0.2,7.5,0.0,0,train
Avila,2014-01-28,2.0,64.0,14.0,0.2,5.3,1.4,0,train
Avila,2014-01-29,1.0,64.0,14.0,0.2,5.0,0.2,0,train
Avila,2014-01-30,1.0,64.0,14.0,0.2,5.0,0.2,0,train
Avila,2014-01-31,4.0,56.0,11.0,0.2,3.6,0.8,0,train
Avila,2014-02-01,9.0,48.0,11.0,0.2,5.3,0.6,0,train
Avila,2014-02-02,11.0,53.0,12.0,0.2,1.4,0.0,2,train
Avila,2014-02-03,1.0,51.0,10.0,0.2,4.4,0.0,1,train
Avila,2014-02-04,6.0,62.0,13.0,0.2,4.4,0.6,2,train
Avila,2014-02-05,3.0,61.0,13.0,0.2,4.2,0.0,0,train
Avila,2014-02-06,6.0,93.0,14.0,0.2,5.8,5.2,0,train
Avila,2014-02-07,5.0,47.0,17.0,0.2,3.6,0.4,0,train
Avila,2014-02-08,4.0,37.0,15.0,0.2,5.8,0.2,0,train
Avila,2014-02-09,15.0,78.0,32.0,0.2,4.4,4.4,1,train
Avila,2014-02-10,11.0,54.0,27.0,0.2,8.6,0.0,1,train
Avila,2014-02-11,13.0,29.0,17.0,0.2,4.7,0.6,0,train
Avila,2014-02-12,7.0,39.0,13.0,0.2,2.5,0.0,2,train
Avila,2014-02-13,5.0,56.0,10.0,0.2,4.2,0.0,1,train
Avila,2014-02-14,2.0,48.0,11.0,0.2,6.7,3.4,0,train
Avila,2014-02-15,2.0,63.0,10.0,0.2,2.5,0.8,2,train
Avila,2014-02-16,9.0,55.0,13.0,0.2,2.5,0.0,0,train
Avila,2014-02-17,12.0,52.0,14.0,0.2,3.9,0.0,0,train
Avila,2014-02-18,5.0,54.0,17.0,0.2,3.1,0.0,0,train
Avila,2014-02-19,16.0,47.0,15.0,0.2,2.2,0.0,0,train
Avila,2014-02-20,12.0,42.0,14.0,0.2,3.9,0.2,0,train
Avila,2014-02-21,3.0,68.0,11.0,0.2,5.6,0.0,0,train
Avila,2014-02-22,13.0,51.0,18.0,0.2,2.5,0.0,1,train
Avila,2014-02-23,6.0,63.0,15.0,0.2,4.7,0.6,0,train
Avila,2014-02-24,5.0,63.0,12.0,0.2,4.2,0.6,0,train
Avila,2014-02-25,3.0,64.0,14.0,0.2,4.2,2.2,0,train
Avila,2014-02-26,4.0,66.0,14.0,0.2,4.7,0.8,0,train
Avila,2014-02-27,6.0,59.0,15.0,0.2,3.6,0.6,0,train
Avila,2014-02-28,1.0,68.0,15.0,0.2,8.6,1.4,1,train
Avila,2014-03-01,11.0,50.0,11.0,0.2,6.4,7.6,0,train
Avila,2014-03-02,4.0,63.0,11.0,0.2,5.6,1.2,2,train
Avila,2014-03-03,1.0,71.0,13.0,0.2,7.8,0.2,2,train
Avila,2014-03-04,3.0,62.0,14.0,0.2,5.3,0.0,1,train
Avila,2014-03-05,2.0,66.0,11.0,0.2,4.2,0.0,0,train
Avila,2014-03-06,6.0,90.0,15.0,0.2,2.5,0.0,2,train
Avila,2014-03-07,8.0,51.0,12.0,0.2,2.5,0.0,2,train
Avila,2014-03-08,7.0,35.0,12.0,0.2,3.6,0.0,2,train
Avila,2014-03-09,16.0,75.0,28.0,0.2,5.8,0.0,2,train
Avila,2014-03-10,16.0,51.0,23.0,0.2,2.5,0.0,2,train
Avila,2014-03-11,9.0,39.0,11.0,0.2,2.5,0.0,1,train
Avila,2014-03-12,6.0,31.0,10.0,0.2,1.9,0.0,2,train
Avila,2014-03-13,14.0,64.0,28.0,0.2,2.2,0.0,2,train
Avila,2014-03-14,16.0,58.0,22.0,0.2,2.2,0.0,1,train
Avila,2014-03-15,15.0,61.0,28.0,0.2,2.8,0.0,0,train
Avila,2014-03-16,17.0,52.0,24.0,0.2,1.9,0.0,0,train
Avila,2014-03-17,16.0,52.0,21.0,0.2,2.5,0.0,1,train
Avila,2014-03-18,12.0,58.0,23.0,0.2,2.5,0.0,0,train
Avila,2014-03-19,13.0,55.0,28.0,0.2,2.5,0.0,0,train
Avila,2014-03-20,17.0,53.0,26.0,0.2,1.9,0.0,1,train
Avila,2014-03-21,11.0,58.0,27.0,0.2,2.2,0.0,1,train
Avila,2014-03-22,1.0,66.0,13.0,0.2,5.3,0.0,0,train
Avila,2014-03-23,7.0,66.0,12.0,0.2,3.9,0.0,0,train
Avila,2014-03-24,9.0,53.0,14.0,0.2,4.7,0.4,0,train
Avila,2014-03-25,2.0,71.0,25.0,0.2,8.3,0.6,0,train
Avila,2014-03-26,2.0,65.0,13.0,0.2,6.7,0.0,0,train
Avila,2014-03-27,10.0,60.0,15.0,0.2,3.1,0.0,0,train
Avila,2014-03-28,11.0,62.0,25.0,0.2,4.7,1.0,0,train
Avila,2014-03-29,6.0,64.0,24.0,0.2,4.7,6.8,0,train
Avila,2014-03-30,3.0,65.0,14.0,0.2,3.1,0.0,0,train
Avila,2014-03-31,5.0,61.0,14.0,0.2,3.6,5.8,1,train
Avila,2014-04-01,1.0,70.0,10.0,0.2,5.6,8.2,1,train
Avila,2014-04-02,7.0,58.0,10.0,0.2,3.9,2.4,2,train
Avila,2014-04-03,1.0,63.0,14.0,0.2,3.6,1.1,1,train
Avila,2014-04-04,3.0,61.0,12.0,0.2,2.8,3.8,0,train
Avila,2014-04-05,6.0,71.0,11.0,0.2,4.2,0.0,2,train
Avila,2014-04-06,2.0,91.0,14.0,0.2,2.8,0.0,0,train
Avila,2014-04-07,10.0,50.0,15.0,0.2,2.5,0.0,1,train
Avila,2014-04-08,9.0,45.0,15.0,0.2,2.5,0.0,2,train
Avila,2014-04-09,13.0,67.0,23.0,0.2,3.1,0.0,1,train
Avila,2014-04-10,12.0,56.0,17.0,0.2,3.6,0.0,0,train
Avila,2014-04-11,3.0,52.0,12.0,0.2,2.5,0.0,0,train
Avila,2014-04-12,13.0,28.0,12.0,0.2,3.1,0.0,0,train
Avila,2014-04-13,6.0,61.0,20.0,0.2,1.7,0.0,0,train
Avila,2014-04-14,10.0,63.0,25.0,0.2,2.5,0.0,0,train
Avila,2014-04-15,15.0,52.0,18.0,0.2,1.1,6.6,0,train
Avila,2014-04-16,9.0,53.0,16.0,0.2,1.7,0.0,0,train
Avila,2014-04-17,6.0,63.0,19.0,0.2,2.5,0.0,0,train
Avila,2014-04-18,7.0,62.0,15.0,0.2,3.1,0.0,0,train
Avila,2014-04-19,5.0,56.0,19.0,0.2,2.5,0.0,0,train
Avila,2014-04-20,2.0,62.0,10.0,0.2,4.2,3.2,0,train
Avila,2014-04-21,3.0,54.0,10.0,0.2,2.5,1.6,0,train
Avila,2014-04-22,2.0,64.0,14.0,0.2,3.6,0.0,0,train
Avila,2014-04-23,3.0,49.0,12.0,0.2,2.5,1.0,0,train
Avila,2014-04-24,4.0,59.0,12.0,0.2,4.4,2.4,0,train
Avila,2014-04-25,3.0,74.0,25.0,0.2,5.0,0.2,0,train
Avila,2014-04-26,3.0,54.0,9.0,0.2,4.4,0.0,0,train
Avila,2014-04-27,1.0,68.0,15.0,0.2,4.4,0.0,0,train
Avila,2014-04-28,2.0,52.0,13.0,0.2,3.3,0.0,0,train
Avila,2014-04-29,2.0,57.0,13.0,0.2,3.9,0.0,0,train
Avila,2014-04-30,3.0,55.0,12.0,0.2,3.3,0.0,1,train
Avila,2014-05-01,5.0,58.0,13.0,0.2,3.3,0.0,1,train
Avila,2014-05-02,4.0,63.0,11.0,0.2,3.9,0.0,2,train
Avila,2014-05-03,6.0,57.0,15.0,0.2,3.3,0.0,1,train
Avila,2014-05-04,3.0,49.0,9.0,0.2,2.5,0.0,0,train
Avila,2014-05-05,7.0,57.0,13.0,0.2,3.1,0.0,2,train
Avila,2014-05-06,6.0,85.0,14.0,0.2,3.1,0.0,0,train
Avila,2014-05-07,10.0,52.0,14.0,0.2,1.9,0.0,0,train
Avila,2014-05-08,10.0,53.0,16.0,0.2,2.8,0.0,0,train
Avila,2014-05-09,18.0,61.0,16.0,0.2,1.9,0.0,0,train
Avila,2014-05-10,9.0,50.0,16.0,0.2,3.3,0.0,0,train
Avila,2014-05-11,6.0,47.0,13.0,0.2,2.5,0.0,0,train
Avila,2014-05-12,15.0,32.0,14.0,0.2,3.3,0.0,0,train
Avila,2014-05-13,3.0,90.0,18.0,0.2,3.9,0.0,0,train
Avila,2014-05-14,7.0,94.0,19.0,0.2,2.8,0.0,0,train
Avila,2014-05-15,7.0,103.0,20.0,0.2,3.6,0.0,0,train
Avila,2014-05-16,3.0,116.0,23.0,0.2,3.1,0.0,0,train
Avila,2014-05-17,6.0,109.0,22.0,0.2,2.2,0.0,0,train
Avila,2014-05-18,4.0,121.0,23.0,0.2,4.4,0.0,0,train
Avila,2014-05-19,3.0,114.0,30.0,0.2,5.6,0.0,0,train
Avila,2014-05-20,4.0,100.0,16.0,0.2,5.6,6.0,0,train
Avila,2014-05-21,3.0,97.0,12.0,0.2,4.2,2.2,0,train
Avila,2014-05-22,2.0,89.0,12.0,0.2,5.0,0.0,0,train
Avila,2014-05-23,2.0,96.0,15.0,0.2,4.7,0.4,0,train
Avila,2014-05-24,4.0,85.0,11.0,0.2,1.7,2.8,0,train
Avila,2014-05-25,3.0,87.0,15.0,0.2,4.2,3.2,0,train
Avila,2014-05-26,4.0,96.0,12.0,0.2,2.8,0.0,0,train
Avila,2014-05-27,5.0,90.0,15.0,0.2,2.8,7.0,1,train
Avila,2014-05-28,3.0,77.0,13.0,0.2,4.7,0.2,0,train
Avila,2014-05-29,2.0,77.0,14.0,0.2,4.2,0.0,1,train
Avila,2014-05-30,3.0,77.0,13.0,0.2,4.2,0.4,0,train
Avila,2014-05-31,2.0,82.0,14.0,0.2,4.7,0.0,0,train
Avila,2014-06-01,4.0,54.0,15.0,0.2,2.8,0.0,1,train
Avila,2014-06-02,2.0,60.0,11.0,0.2,2.8,0.0,2,train
Avila,2014-06-03,11.0,47.0,17.0,0.2,3.3,0.0,1,train
Avila,2014-06-04,7.0,42.0,12.0,0.2,3.9,0.0,1,train
Avila,2014-06-05,8.0,68.0,16.0,0.2,2.8,0.0,0,train
Avila,2014-06-06,5.0,79.0,38.0,0.2,5.0,0.0,1,train
Avila,2014-06-07,3.0,31.0,12.0,0.2,3.9,0.0,0,train
Avila,2014-06-08,9.0,43.0,17.0,0.2,3.1,0.0,0,train
Avila,2014-06-09,14.0,53.0,14.0,0.2,3.1,0.0,0,train
Avila,2014-06-10,11.0,39.0,12.0,0.2,1.7,0.0,0,train
Avila,2014-06-11,8.0,40.0,12.0,0.2,1.4,0.2,1,train
Avila,2014-06-12,6.0,43.0,16.0,0.2,2.8,1.2,1,train
Avila,2014-06-13,9.0,73.0,16.0,0.2,3.6,0.0,0,train
Avila,2014-06-14,6.0,73.0,17.0,0.2,4.2,0.0,0,train
Avila,2014-06-15,3.0,77.0,14.0,0.2,3.6,0.0,0,train
Avila,2014-06-16,4.0,69.0,16.0,0.2,2.8,0.0,0,train
Avila,2014-06-17,7.0,74.0,15.0,0.2,2.5,0.0,0,train
Avila,2014-06-18,8.0,72.0,15.0,0.2,1.9,0.0,0,train
Avila,2014-06-19,8.0,64.0,31.0,0.2,3.9,0.0,0,train
Avila,2014-06-20,4.0,67.0,37.0,0.2,4.2,0.0,1,train
Avila,2014-06-21,6.0,55.0,18.0,0.2,3.1,0.0,0,train
Avila,2014-06-22,5.0,54.0,15.0,0.2,2.5,0.0,0,train
Avila,2014-06-23,6.0,52.0,16.0,0.2,2.5,8.4,1,train
Avila,2014-06-24,7.0,55.0,12.0,0.2,3.1,4.4,1,train
Avila,2014-06-25,4.0,66.0,18.0,0.2,3.3,3.8,0,train
Avila,2014-06-26,7.0,54.0,14.0,0.2,2.8,0.0,2,train
Avila,2014-06-27,10.0,49.0,15.0,0.2,2.8,0.0,1,train
Avila,2014-06-28,7.0,39.0,12.0,0.2,4.4,0.2,1,train
Avila,2014-06-29,7.0,54.0,14.0,0.2,4.2,0.0,0,train
Avila,2014-06-30,9.0,50.0,12.0,0.2,2.8,0.0,0,train
Avila,2014-07-01,11.0,47.0,16.0,0.2,2.8,0.0,2,train
Avila,2014-07-02,4.0,61.0,12.0,0.2,4.4,1.8,2,train
Avila,2014-07-03,18.0,52.0,25.0,0.2,2.5,4.2,2,train
Avila,2014-07-04,8.0,50.0,13.0,0.2,3.1,0.0,1,train
Avila,2014-07-05,9.0,73.0,18.0,0.2,2.8,0.0,1,train
Avila,2014-07-06,4.0,56.0,15.0,0.2,3.9,0.0,0,train
Avila,2014-07-07,5.0,52.0,15.0,0.2,3.9,0.0,1,train
Avila,2014-07-08,13.0,34.0,16.0,0.2,3.1,0.0,1,train
Avila,2014-07-09,13.0,57.0,14.0,0.2,3.6,0.0,2,train
Avila,2014-07-10,13.0,38.0,12.0,0.2,3.6,0.0,2,train
Avila,2014-07-11,8.0,43.0,10.0,0.2,3.3,0.0,1,train
Avila,2014-07-12,10.0,44.0,14.0,0.2,2.8,0.0,0,train
Avila,2014-07-13,7.0,51.0,14.0,0.2,3.3,0.0,0,train
Avila,2014-07-14,9.0,47.0,19.0,0.2,2.8,0.0,1,train
Avila,2014-07-15,10.0,56.0,20.0,0.2,2.2,0.0,1,train
Avila,2014-07-16,14.0,60.0,29.0,0.2,2.8,0.0,1,train
Avila,2014-07-17,13.0,53.0,52.0,0.2,3.1,0.0,1,train
